case_id,correct_diagnosis_reference,similarity,comparison,embedding_gap
26,Interstitial cystitis,0.9291101694107056,deepseek_flash_2_vs_gpt_5_4_mini_2,0.07088983058929443
5,Pes anserine bursitis,0.9340258836746216,deepseek_flash_2_vs_gpt_5_4_mini_2,0.06597411632537842
23,Irritable Bowel Syndrome,0.9351349472999573,deepseek_flash_2_vs_gpt_5_4_mini_2,0.06486505270004272
25,Primary sclerosing cholangitis,0.9365549683570862,deepseek_flash_2_vs_gpt_5_4_mini_2,0.06344503164291382
28,Lung cancer,0.9413045644760132,deepseek_flash_2_vs_gpt_5_4_mini_2,0.058695435523986816
18,Uterine rupture,0.9465727806091309,deepseek_flash_2_vs_gpt_5_4_mini_2,0.05342721939086914
24,Meigs syndrome,0.8623429536819458,deepseek_flash_2_vs_gpt_5_5_1,0.1376570463180542
28,Lung cancer,0.8670944571495056,deepseek_flash_2_vs_gpt_5_5_1,0.13290554285049438
25,Primary sclerosing cholangitis,0.8769853711128235,deepseek_flash_2_vs_gpt_5_5_1,0.12301462888717651
26,Interstitial cystitis,0.9110578298568726,deepseek_flash_2_vs_gpt_5_5_1,0.08894217014312744
23,Irritable Bowel Syndrome,0.9155628681182861,deepseek_flash_2_vs_gpt_5_5_1,0.08443713188171387
2,Hirschsprung disease,0.9155929088592529,deepseek_flash_2_vs_gpt_5_5_1,0.08440709114074707
15,Epidermoid cyst,0.9157033562660217,deepseek_flash_2_vs_gpt_5_5_1,0.08429664373397827
18,Uterine rupture,0.9168288707733154,deepseek_flash_2_vs_gpt_5_5_1,0.08317112922668457
5,Pes anserine bursitis,0.9320891499519348,deepseek_flash_2_vs_gpt_5_5_1,0.06791085004806519
28,Lung cancer,0.843064546585083,deepseek_flash_2_vs_gpt_5_5_2,0.156935453414917
24,Meigs syndrome,0.8805789947509766,deepseek_flash_2_vs_gpt_5_5_2,0.11942100524902344
25,Primary sclerosing cholangitis,0.8816969990730286,deepseek_flash_2_vs_gpt_5_5_2,0.11830300092697144
15,Epidermoid cyst,0.8938640356063843,deepseek_flash_2_vs_gpt_5_5_2,0.10613596439361572
26,Interstitial cystitis,0.9131367206573486,deepseek_flash_2_vs_gpt_5_5_2,0.08686327934265137
18,Uterine rupture,0.9205834865570068,deepseek_flash_2_vs_gpt_5_5_2,0.07941651344299316
23,Irritable Bowel Syndrome,0.9255714416503906,deepseek_flash_2_vs_gpt_5_5_2,0.07442855834960938
2,Hirschsprung disease,0.9271215796470642,deepseek_flash_2_vs_gpt_5_5_2,0.07287842035293579
5,Pes anserine bursitis,0.9359997510910034,deepseek_flash_2_vs_gpt_5_5_2,0.06400024890899658
28,Lung cancer,0.9814459681510925,deepseek_pro_1_vs_deepseek_pro_2,0.01855403184890747
15,Epidermoid cyst,0.9817391633987427,deepseek_pro_1_vs_deepseek_pro_2,0.018260836601257324
23,Irritable Bowel Syndrome,0.9821302890777588,deepseek_pro_1_vs_deepseek_pro_2,0.01786971092224121
26,Interstitial cystitis,0.9829435348510742,deepseek_pro_1_vs_deepseek_pro_2,0.01705646514892578
2,Hirschsprung disease,0.9858630299568176,deepseek_pro_1_vs_deepseek_pro_2,0.014136970043182373
5,Pes anserine bursitis,0.9860324859619141,deepseek_pro_1_vs_deepseek_pro_2,0.013967514038085938
25,Primary sclerosing cholangitis,0.987559974193573,deepseek_pro_1_vs_deepseek_pro_2,0.012440025806427002
24,Meigs syndrome,0.9889318943023682,deepseek_pro_1_vs_deepseek_pro_2,0.011068105697631836
18,Uterine rupture,0.9914524555206299,deepseek_pro_1_vs_deepseek_pro_2,0.008547544479370117
26,Interstitial cystitis,0.9227969646453857,deepseek_pro_1_vs_gpt_5_4_mini_1,0.07720303535461426
24,Meigs syndrome,0.9329256415367126,deepseek_pro_1_vs_gpt_5_4_mini_1,0.06707435846328735
25,Primary sclerosing cholangitis,0.9376531839370728,deepseek_pro_1_vs_gpt_5_4_mini_1,0.062346816062927246
28,Lung cancer,0.9388824701309204,deepseek_pro_1_vs_gpt_5_4_mini_1,0.06111752986907959
18,Uterine rupture,0.9394711852073669,deepseek_pro_1_vs_gpt_5_4_mini_1,0.06052881479263306
2,Hirschsprung disease,0.941659688949585,deepseek_pro_1_vs_gpt_5_4_mini_1,0.05834031105041504
15,Epidermoid cyst,0.9540891647338867,deepseek_pro_1_vs_gpt_5_4_mini_1,0.04591083526611328
5,Pes anserine bursitis,0.9549736976623535,deepseek_pro_1_vs_gpt_5_4_mini_1,0.045026302337646484
23,Irritable Bowel Syndrome,0.9603271484375,deepseek_pro_1_vs_gpt_5_4_mini_1,0.0396728515625
2,Hirschsprung disease,0.9233204126358032,deepseek_pro_1_vs_gpt_5_4_mini_2,0.07667958736419678
26,Interstitial cystitis,0.9293230175971985,deepseek_pro_1_vs_gpt_5_4_mini_2,0.07067698240280151
24,Meigs syndrome,0.9364633560180664,deepseek_pro_1_vs_gpt_5_4_mini_2,0.0635366439819336
25,Primary sclerosing cholangitis,0.9446468353271484,deepseek_pro_1_vs_gpt_5_4_mini_2,0.05535316467285156
28,Lung cancer,0.944850504398346,deepseek_pro_1_vs_gpt_5_4_mini_2,0.05514949560165405
15,Epidermoid cyst,0.9460634589195251,deepseek_pro_1_vs_gpt_5_4_mini_2,0.053936541080474854
18,Uterine rupture,0.9525692462921143,deepseek_pro_1_vs_gpt_5_4_mini_2,0.04743075370788574
5,Pes anserine bursitis,0.9585534334182739,deepseek_pro_1_vs_gpt_5_4_mini_2,0.041446566581726074
23,Irritable Bowel Syndrome,0.9591491222381592,deepseek_pro_1_vs_gpt_5_4_mini_2,0.04085087776184082
28,Lung cancer,0.8478244543075562,deepseek_pro_1_vs_gpt_5_5_1,0.15217554569244385
24,Meigs syndrome,0.8658903241157532,deepseek_pro_1_vs_gpt_5_5_1,0.13410967588424683
25,Primary sclerosing cholangitis,0.9029317498207092,deepseek_pro_1_vs_gpt_5_5_1,0.09706825017929077
26,Interstitial cystitis,0.9053390026092529,deepseek_pro_1_vs_gpt_5_5_1,0.09466099739074707
18,Uterine rupture,0.926195502281189,deepseek_pro_1_vs_gpt_5_5_1,0.07380449771881104
15,Epidermoid cyst,0.9371386766433716,deepseek_pro_1_vs_gpt_5_5_1,0.06286132335662842
23,Irritable Bowel Syndrome,0.9457937479019165,deepseek_pro_1_vs_gpt_5_5_1,0.054206252098083496
2,Hirschsprung disease,0.9466919302940369,deepseek_pro_1_vs_gpt_5_5_1,0.053308069705963135
5,Pes anserine bursitis,0.9518299698829651,deepseek_pro_1_vs_gpt_5_5_1,0.04817003011703491
28,Lung cancer,0.8238734006881714,deepseek_pro_1_vs_gpt_5_5_2,0.1761265993118286
24,Meigs syndrome,0.8850706815719604,deepseek_pro_1_vs_gpt_5_5_2,0.11492931842803955
26,Interstitial cystitis,0.90760338306427,deepseek_pro_1_vs_gpt_5_5_2,0.09239661693572998
25,Primary sclerosing cholangitis,0.9099496603012085,deepseek_pro_1_vs_gpt_5_5_2,0.0900503396987915
15,Epidermoid cyst,0.9233798980712891,deepseek_pro_1_vs_gpt_5_5_2,0.07662010192871094
18,Uterine rupture,0.927397608757019,deepseek_pro_1_vs_gpt_5_5_2,0.07260239124298096
5,Pes anserine bursitis,0.9533472061157227,deepseek_pro_1_vs_gpt_5_5_2,0.046652793884277344
23,Irritable Bowel Syndrome,0.9536327123641968,deepseek_pro_1_vs_gpt_5_5_2,0.04636728763580322
2,Hirschsprung disease,0.9569448232650757,deepseek_pro_1_vs_gpt_5_5_2,0.043055176734924316
28,Lung cancer,0.9176494479179382,deepseek_pro_2_vs_gpt_5_4_mini_1,0.08235055208206177
2,Hirschsprung disease,0.9259296655654907,deepseek_pro_2_vs_gpt_5_4_mini_1,0.07407033443450928
26,Interstitial cystitis,0.9275130033493042,deepseek_pro_2_vs_gpt_5_4_mini_1,0.0724869966506958
24,Meigs syndrome,0.928539514541626,deepseek_pro_2_vs_gpt_5_4_mini_1,0.07146048545837402
25,Primary sclerosing cholangitis,0.9327113628387451,deepseek_pro_2_vs_gpt_5_4_mini_1,0.06728863716125488
18,Uterine rupture,0.9359474182128906,deepseek_pro_2_vs_gpt_5_4_mini_1,0.06405258178710938
15,Epidermoid cyst,0.9392423629760742,deepseek_pro_2_vs_gpt_5_4_mini_1,0.06075763702392578
5,Pes anserine bursitis,0.9491811990737915,deepseek_pro_2_vs_gpt_5_4_mini_1,0.050818800926208496
23,Irritable Bowel Syndrome,0.9504890441894531,deepseek_pro_2_vs_gpt_5_4_mini_1,0.049510955810546875
2,Hirschsprung disease,0.907479465007782,deepseek_pro_2_vs_gpt_5_4_mini_2,0.09252053499221802
28,Lung cancer,0.9227384924888611,deepseek_pro_2_vs_gpt_5_4_mini_2,0.07726150751113892
26,Interstitial cystitis,0.9300504922866821,deepseek_pro_2_vs_gpt_5_4_mini_2,0.06994950771331787
24,Meigs syndrome,0.9320520162582397,deepseek_pro_2_vs_gpt_5_4_mini_2,0.06794798374176025
25,Primary sclerosing cholangitis,0.9392842054367065,deepseek_pro_2_vs_gpt_5_4_mini_2,0.06071579456329346
15,Epidermoid cyst,0.9414966106414795,deepseek_pro_2_vs_gpt_5_4_mini_2,0.05850338935852051
23,Irritable Bowel Syndrome,0.9503725171089172,deepseek_pro_2_vs_gpt_5_4_mini_2,0.049627482891082764
5,Pes anserine bursitis,0.9506349563598633,deepseek_pro_2_vs_gpt_5_4_mini_2,0.04936504364013672
18,Uterine rupture,0.9538105130195618,deepseek_pro_2_vs_gpt_5_4_mini_2,0.04618948698043823
28,Lung cancer,0.8356573581695557,deepseek_pro_2_vs_gpt_5_5_1,0.16434264183044434
24,Meigs syndrome,0.8573316931724548,deepseek_pro_2_vs_gpt_5_5_1,0.14266830682754517
25,Primary sclerosing cholangitis,0.8873558044433594,deepseek_pro_2_vs_gpt_5_5_1,0.11264419555664062
26,Interstitial cystitis,0.911040723323822,deepseek_pro_2_vs_gpt_5_5_1,0.08895927667617798
18,Uterine rupture,0.9221981763839722,deepseek_pro_2_vs_gpt_5_5_1,0.07780182361602783
15,Epidermoid cyst,0.9321589469909668,deepseek_pro_2_vs_gpt_5_5_1,0.0678410530090332
2,Hirschsprung disease,0.9350479245185852,deepseek_pro_2_vs_gpt_5_5_1,0.0649520754814148
23,Irritable Bowel Syndrome,0.941327691078186,deepseek_pro_2_vs_gpt_5_5_1,0.058672308921813965
5,Pes anserine bursitis,0.947453498840332,deepseek_pro_2_vs_gpt_5_5_1,0.05254650115966797
28,Lung cancer,0.8199796676635742,deepseek_pro_2_vs_gpt_5_5_2,0.18002033233642578
24,Meigs syndrome,0.8764011859893799,deepseek_pro_2_vs_gpt_5_5_2,0.12359881401062012
25,Primary sclerosing cholangitis,0.8977067470550537,deepseek_pro_2_vs_gpt_5_5_2,0.10229325294494629
15,Epidermoid cyst,0.9066524505615234,deepseek_pro_2_vs_gpt_5_5_2,0.09334754943847656
26,Interstitial cystitis,0.913179874420166,deepseek_pro_2_vs_gpt_5_5_2,0.08682012557983398
18,Uterine rupture,0.9270819425582886,deepseek_pro_2_vs_gpt_5_5_2,0.07291805744171143
2,Hirschsprung disease,0.9438002109527588,deepseek_pro_2_vs_gpt_5_5_2,0.05619978904724121
23,Irritable Bowel Syndrome,0.9449270963668823,deepseek_pro_2_vs_gpt_5_5_2,0.055072903633117676
5,Pes anserine bursitis,0.9471360445022583,deepseek_pro_2_vs_gpt_5_5_2,0.0528639554977417
2,Hirschsprung disease,0.9766381978988647,gpt_5_4_mini_1_vs_gpt_5_4_mini_2,0.023361802101135254
15,Epidermoid cyst,0.9859128594398499,gpt_5_4_mini_1_vs_gpt_5_4_mini_2,0.014087140560150146
25,Primary sclerosing cholangitis,0.9866922497749329,gpt_5_4_mini_1_vs_gpt_5_4_mini_2,0.013307750225067139
18,Uterine rupture,0.9870777130126953,gpt_5_4_mini_1_vs_gpt_5_4_mini_2,0.012922286987304688
26,Interstitial cystitis,0.9895893335342407,gpt_5_4_mini_1_vs_gpt_5_4_mini_2,0.010410666465759277
24,Meigs syndrome,0.9896770715713501,gpt_5_4_mini_1_vs_gpt_5_4_mini_2,0.010322928428649902
23,Irritable Bowel Syndrome,0.9901474118232727,gpt_5_4_mini_1_vs_gpt_5_4_mini_2,0.009852588176727295
5,Pes anserine bursitis,0.9901828765869141,gpt_5_4_mini_1_vs_gpt_5_4_mini_2,0.009817123413085938
28,Lung cancer,0.9902912378311157,gpt_5_4_mini_1_vs_gpt_5_4_mini_2,0.009708762168884277
28,Lung cancer,0.9049632549285889,gpt_5_4_mini_1_vs_gpt_5_5_1,0.09503674507141113
18,Uterine rupture,0.9333295822143555,gpt_5_4_mini_1_vs_gpt_5_5_1,0.06667041778564453
25,Primary sclerosing cholangitis,0.9350103139877319,gpt_5_4_mini_1_vs_gpt_5_5_1,0.06498968601226807
24,Meigs syndrome,0.9417134523391724,gpt_5_4_mini_1_vs_gpt_5_5_1,0.05828654766082764
2,Hirschsprung disease,0.9617332816123962,gpt_5_4_mini_1_vs_gpt_5_5_1,0.03826671838760376
15,Epidermoid cyst,0.963709831237793,gpt_5_4_mini_1_vs_gpt_5_5_1,0.03629016876220703
23,Irritable Bowel Syndrome,0.9678834676742554,gpt_5_4_mini_1_vs_gpt_5_5_1,0.03211653232574463
26,Interstitial cystitis,0.9681152701377869,gpt_5_4_mini_1_vs_gpt_5_5_1,0.031884729862213135
5,Pes anserine bursitis,0.9832983016967773,gpt_5_4_mini_1_vs_gpt_5_5_1,0.016701698303222656
28,Lung cancer,0.8782772421836853,gpt_5_4_mini_1_vs_gpt_5_5_2,0.1217227578163147
25,Primary sclerosing cholangitis,0.9327365159988403,gpt_5_4_mini_1_vs_gpt_5_5_2,0.06726348400115967
24,Meigs syndrome,0.9493399858474731,gpt_5_4_mini_1_vs_gpt_5_5_2,0.050660014152526855
18,Uterine rupture,0.9567203521728516,gpt_5_4_mini_1_vs_gpt_5_5_2,0.04327964782714844
2,Hirschsprung disease,0.9573519825935364,gpt_5_4_mini_1_vs_gpt_5_5_2,0.04264801740646362
15,Epidermoid cyst,0.9589027762413025,gpt_5_4_mini_1_vs_gpt_5_5_2,0.04109722375869751
23,Irritable Bowel Syndrome,0.9698919057846069,gpt_5_4_mini_1_vs_gpt_5_5_2,0.030108094215393066
26,Interstitial cystitis,0.9713369011878967,gpt_5_4_mini_1_vs_gpt_5_5_2,0.02866309881210327
5,Pes anserine bursitis,0.977137565612793,gpt_5_4_mini_1_vs_gpt_5_5_2,0.02286243438720703
28,Lung cancer,0.8979528546333313,gpt_5_4_mini_2_vs_gpt_5_5_1,0.1020471453666687
25,Primary sclerosing cholangitis,0.9245427250862122,gpt_5_4_mini_2_vs_gpt_5_5_1,0.07545727491378784
18,Uterine rupture,0.9376827478408813,gpt_5_4_mini_2_vs_gpt_5_5_1,0.06231725215911865
2,Hirschsprung disease,0.9422764182090759,gpt_5_4_mini_2_vs_gpt_5_5_1,0.05772358179092407
24,Meigs syndrome,0.9494965076446533,gpt_5_4_mini_2_vs_gpt_5_5_1,0.05050349235534668
23,Irritable Bowel Syndrome,0.9652433395385742,gpt_5_4_mini_2_vs_gpt_5_5_1,0.03475666046142578
26,Interstitial cystitis,0.9695858955383301,gpt_5_4_mini_2_vs_gpt_5_5_1,0.030414104461669922
15,Epidermoid cyst,0.974646806716919,gpt_5_4_mini_2_vs_gpt_5_5_1,0.025353193283081055
5,Pes anserine bursitis,0.9831832051277161,gpt_5_4_mini_2_vs_gpt_5_5_1,0.016816794872283936
28,Lung cancer,0.8673783540725708,gpt_5_4_mini_2_vs_gpt_5_5_2,0.1326216459274292
25,Primary sclerosing cholangitis,0.926106333732605,gpt_5_4_mini_2_vs_gpt_5_5_2,0.07389366626739502
2,Hirschsprung disease,0.938742995262146,gpt_5_4_mini_2_vs_gpt_5_5_2,0.061257004737854004
18,Uterine rupture,0.956132709980011,gpt_5_4_mini_2_vs_gpt_5_5_2,0.043867290019989014
24,Meigs syndrome,0.9580317735671997,gpt_5_4_mini_2_vs_gpt_5_5_2,0.04196822643280029
15,Epidermoid cyst,0.959825873374939,gpt_5_4_mini_2_vs_gpt_5_5_2,0.040174126625061035
23,Irritable Bowel Syndrome,0.9684567451477051,gpt_5_4_mini_2_vs_gpt_5_5_2,0.03154325485229492
26,Interstitial cystitis,0.9752733111381531,gpt_5_4_mini_2_vs_gpt_5_5_2,0.024726688861846924
5,Pes anserine bursitis,0.9788469076156616,gpt_5_4_mini_2_vs_gpt_5_5_2,0.02115309238433838
28,Lung cancer,0.9788787364959717,gpt_5_5_1_vs_gpt_5_5_2,0.02112126350402832
2,Hirschsprung disease,0.9804686307907104,gpt_5_5_1_vs_gpt_5_5_2,0.01953136920928955
18,Uterine rupture,0.9834955930709839,gpt_5_5_1_vs_gpt_5_5_2,0.016504406929016113
15,Epidermoid cyst,0.9859442114830017,gpt_5_5_1_vs_gpt_5_5_2,0.014055788516998291
25,Primary sclerosing cholangitis,0.9878858327865601,gpt_5_5_1_vs_gpt_5_5_2,0.012114167213439941
23,Irritable Bowel Syndrome,0.9901118278503418,gpt_5_5_1_vs_gpt_5_5_2,0.009888172149658203
26,Interstitial cystitis,0.9915711283683777,gpt_5_5_1_vs_gpt_5_5_2,0.008428871631622314
5,Pes anserine bursitis,0.9918292164802551,gpt_5_5_1_vs_gpt_5_5_2,0.008170783519744873
24,Meigs syndrome,0.9920201897621155,gpt_5_5_1_vs_gpt_5_5_2,0.007979810237884521
